"","cluster","ra_group_factor","ra_site","age_group","n_cluster","matched","f_wt_totcore98","posterior","badmatch","r_postturnout","r_pretreatturnout","r_postregturnout","evervoted_pre","evervoted_post","x_f_ch_male","x_f_ad_male","ra_year","tract_unemp","tract_welf","tract_femalehead","tract_minority","tract_poverty","tract_college","grad_hs","attend_coll","work","parent","jail","sex_f","f_svy_yob_imp_ytgc","f_wt_totsvy","f_wt_totsvy_ad","f_c9010t_histatus_dw","f_c9010t_pblack_dw","f_c9010t_pcolldeg_dw","f_c9010t_pemp_dw","local_poverty_posttreat","f_c9010t_phisp_dw","f_c9010t_pfsfem_dw","f_c9010t_pminorty_dw","f_c9010t_pwelf_dw","x_f_site_balt","x_f_site_bos","x_f_site_chi","x_f_site_la","x_f_ad_le_35","x_f_ad_36_40","x_f_ad_41_45","x_f_ad_46_50","x_f_ch_age10","x_f_ch_age11","x_f_ch_age12","x_f_ch_age13","x_f_ch_age14","x_f_ch_age15","x_f_ch_age16","x_f_ch_age17","x_f_ch_age18","x_f_ch_age19","x_f_ch_age20","x_f_ad_edged","x_f_ad_edgradhs","x_f_ad_edgradhs_miss","x_f_ad_edinsch","x_f_ad_ethn_hisp","x_f_ad_nevmarr","x_f_ad_parentu18","x_f_ad_race_black","x_f_ad_race_other","x_f_ad_working","x_f_hh_disabl","x_f_hh_noteens","x_f_hh_size2","x_f_hh_size3","x_f_hh_size4","x_f_c1_behprb","x_f_c1_behprb_miss","x_f_c1_expel","x_f_c1_expel_miss","x_f_c1_gifted","x_f_c1_gifted_miss","x_f_c1_lrnprb","x_f_c1_lrnprb_miss","x_f_c1_schcll","x_f_ch_schplay","x_f_ch_schplay_miss","x_f_ch_specmed","x_f_c2_hosp","x_f_c2_hosp_miss","x_f_c2_lowbw","x_f_c2_lowbw_miss","x_f_c2_read","x_f_c2_read_miss","x_f_hood_5y","x_f_hood_chat","x_f_hh_victim","x_f_hh_afdc","x_f_hh_car","x_f_hood_nbrkid","x_f_hood_nofamily","x_f_hood_unsafenit","x_f_hood_verydissat","x_f_hood_nofriend","x_f_hous_fndapt","x_f_hous_mov3tm","x_f_hous_movdrgs","x_f_hous_movschl","x_f_hous_sec8bef"
"21","100_2","control",4,"young_kid",12,0.0833333333333333,1.00544576219736,0.999972856245168,0,0.025,0,0.3,0,0.0833333333333333,0,0,1995.33333333333,0.168296902112045,0.203882815712159,0.379715493759944,0.915328738560937,0.38057849456758,0.101301505168907,0.8,0.4,0.666666666666667,0.333333333333333,0,1,1989.41666666667,0.446864783198826,0.92165861534758,0.170388735106917,0.199136217568294,0.101301505168907,0.831703097887955,0.38057849456758,0.64648797949517,0.379715493759944,0.915328738560937,0.203882815712159,0,0,0,1,0.0833333333333333,0.333333333333333,0.25,0.0833333333333333,0,0,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0.333333333333333,0,0.0833333333333333,0.666666666666667,0.583333333333333,0.52097040787609,0.292259853230086,0.19379514514457,0.333333333333333,0,0.75,0.0833333333333333,0.333333333333333,0.0833333333333333,0,0,0,0,0.166666666666667,0,0,0,0.00964116986742867,0,0,0,0.166666666666667,0,0,0,0.0833333333333333,0.0833333333333333,0.75,0.25,0.75,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.583333333333333,0.5,0.416666666666667,0.5,0.166666666666667,0.916666666666667,0.583333333333333,0.166666666666667
"22","100_3","control",4,"young_kid",12,0,1.00544576219736,NA,0,0,0,NA,0,0,0,0,1995.08333333333,0.141485849752038,0.168944097826114,0.336422723992039,0.908983419534829,0.338775496831082,0.11689757536009,0.5,0.5,0,0.571428571428571,0,1,1987.91666666667,0.72615527269809,0.75408432164802,0.188006724639599,0.158309751643161,0.11689757536009,0.858514150247962,0.338775496831082,0.696617958031568,0.336422723992039,0.908983419534829,0.168944097826114,0,0,0,1,0,0.333333333333333,0.25,0.0833333333333333,0,0,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.25,0.0833333333333333,0.583333333333333,0.416666666666667,0.5,0.37559318656342,0.360461811811236,0.166666666666667,0,0.833333333333333,0.0833333333333333,0.25,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.722769213937016,0.5,0.333333333333333,0.75,0.333333333333333,0.666666666666667,0.75,0.75,0.666666666666667,0.5,0.583333333333333,0.166666666666667,0.833333333333333,0.916666666666667,0.0833333333333333
"23","100_4","control",4,"young_kid",11,0,1.00544576219736,NA,0,0,0,NA,0,0,0,0,1995.09090909091,0.192961381116888,0.208361198691464,0.422050460923168,0.892748998353021,0.391791603705406,0.119204920564947,0.75,0.25,NA,0.2,0,1,1990.27272727273,0.670297174798239,0.9140416019976,0.190589213358882,0.236189145709446,0.119204920564947,0.807038618883112,0.391791603705406,0.583912806101157,0.422050460923168,0.892748998353021,0.208361198691464,0,0,0,1,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909,0,0,0.0909090909090909,0.181818181818182,0,0.181818181818182,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.636363636363636,0.0909090909090909,0,0.272727272727273,0.636363636363636,0.272727272727273,0.545454545454545,0.272727272727273,0.181818181818182,0.0909090909090909,0.636363636363636,0.0909090909090909,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0.0101693396945065,0,0.0909090909090909,0.00243710172856799,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.515748233385836,0.363636363636364,0.363636363636364,0.818181818181818,0.454545454545455,0.454545454545455,0.727272727272727,0.545454545454545,0.363636363636364,0.454545454545455,0.636363636363636,0.0909090909090909,0.909090909090909,0.454545454545455,0.454545454545455
"24","100_5","control",4,"young_kid",11,0.181818181818182,1.00544576219736,0.890982482554197,0,0.0363636363636364,0,0.2,0,0.0909090909090909,0,0,1995.18181818182,0.189475355630853,0.24130106782311,0.446031269079872,0.950533560171182,0.454336907564016,0.0875986220938948,0.5,0.75,0,0.222222222222222,0,1,1988.36363636364,0.700765228198158,0.82263744179784,0.154972035915409,0.244400641622073,0.0875986220938948,0.810524644369147,0.454336907564016,0.659089813473287,0.446031269079872,0.950533560171182,0.24130106782311,0,0,0,1,0,0.181818181818182,0.272727272727273,0.363636363636364,0,0,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0.181818181818182,0,0.363636363636364,0,0.181818181818182,0.636363636363636,0.454545454545455,0.181818181818182,0.363636363636364,0.0909090909090909,0,0.181818181818182,0.818181818181818,0,0.272727272727273,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.272727272727273,0,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.0909090909090909,0.454545454545455,0.545454545454545,0.545454545454545,0.909090909090909,0.272727272727273,0.727272727272727,0.909090909090909,0.363636363636364,0.272727272727273,0.363636363636364,0.272727272727273,0.0909090909090909,0.636363636363636,0.636363636363636,0.454545454545455
"25","100_6","control",4,"young_kid",11,0,1.00544576219736,NA,0,0,0,NA,0,0,0,0,1995,0.163300702501014,0.215780442557418,0.39803645790067,0.955222433498961,0.384122178716868,0.09420436930486,1,0.5,1,0.111111111111111,0,1,1989.36363636364,0.761701334997999,1.00544576219736,0.158132386234549,0.255784213855529,0.09420436930486,0.836699297498986,0.384122178716868,0.659399086069463,0.39803645790067,0.955222433498961,0.215780442557418,0,0,0,1,0.272727272727273,0.454545454545455,0.181818181818182,0,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0,0.363636363636364,0.0909090909090909,0,0.454545454545455,0.636363636363636,0.636363636363636,0.59155620352373,0.211412885612258,0,0,0.727272727272727,0,0.363636363636364,0.181818181818182,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0,0.181818181818182,0,0,0,0,0.0909090909090909,0,0,0,0.272727272727273,0.818181818181818,0.363636363636364,1,0.0909090909090909,0.636363636363636,0.909090909090909,0.545454545454545,0.545454545454545,0.545454545454545,0.454545454545455,0.363636363636364,0.727272727272727,0.636363636363636,0.363636363636364
"26","100_7","control",4,"young_kid",11,0.181818181818182,1.00544576219736,0.997001898478846,0,0.1,0,0.65,0,0.181818181818182,0,0,1995.18181818182,0.197482573028872,0.248262944297074,0.457183545108136,0.945724627410622,0.421513744390962,0.0996621143611981,0.833333333333333,0.666666666666667,NA,0.1,0.25,1,1988.36363636364,0.578893014598479,1.00544576219736,0.164459780097736,0.363552449801881,0.0996621143611981,0.802517426971128,0.421513744390962,0.554830788886214,0.457183545108136,0.945724627410622,0.248262944297074,0,0,0,1,0,0.636363636363636,0.0909090909090909,0.272727272727273,0,0,0,0,0,0.181818181818182,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.454545454545455,0,0.104156537063871,0.272727272727273,0.909090909090909,0.295604081319371,0.727272727272727,0,0.0909090909090909,0,0.818181818181818,0.272727272727273,0.181818181818182,0,0,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0.181818181818182,0,0.636363636363636,0.727272727272727,0.454545454545455,0.909090909090909,0.363636363636364,0.545454545454545,0.727272727272727,0.636363636363636,0.272727272727273,0.363636363636364,0.545454545454545,0.0909090909090909,0.818181818181818,0.545454545454545,0.454545454545455
"27","100_8","control",4,"young_kid",11,0,1.00544576219736,NA,0,0,0,NA,0,0,0.727272727272727,0.181818181818182,1995.18181818182,0.229508004688636,0.277516953619717,0.483521292050749,0.926539402163398,0.475885991476746,0.0734676204093804,0,0,NA,0,0.333333333333333,0.272727272727273,1988.45454545455,0.670297174798239,0.9140416019976,0.148993380065349,0.296059571475308,0.0734676204093804,0.770491995311364,0.475885991476746,0.601533165204367,0.483521292050749,0.926539402163398,0.277516953619717,0,0,0,1,0,0.181818181818182,0.272727272727273,0.363636363636364,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0.363636363636364,0.181818181818182,0.181818181818182,0.636363636363636,0.454545454545455,0.181818181818182,0.363636363636364,0.0909090909090909,0.181818181818182,0.0909090909090909,0.545454545454545,0,0.0909090909090909,0.181818181818182,0,0.181818181818182,0,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.00831729411150316,0.0909090909090909,0,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.606657324294927,0.545454545454545,0.363636363636364,0.727272727272727,0.363636363636364,0.727272727272727,0.818181818181818,0.454545454545455,0.272727272727273,0.636363636363636,0.636363636363636,0,0.818181818181818,0.727272727272727,0.181818181818182
"28","100_9","control",4,"young_kid",11,0.272727272727273,1.00544576219736,0.928943765127436,0,0.0363636363636364,0,0.133333333333333,0,0.181818181818182,1,0,1995.09090909091,0.197610542190371,0.247486007241614,0.464495027507041,0.968795216467932,0.447131044473662,0.0714256844767685,0.333333333333333,0.166666666666667,0.333333333333333,0.111111111111111,0.4,0,1988.63636363636,0.396084694198959,1.00544576219736,0.134441778266623,0.327672889083992,0.0714256844767685,0.802389457809629,0.447131044473662,0.614131254875065,0.464495027507041,0.968795216467932,0.247486007241614,0,0,0,1,0,0.272727272727273,0.454545454545455,0.181818181818182,0,0,0,0.181818181818182,0,0,0,0.0909090909090909,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0.363636363636364,0.818181818181818,0.295604081319371,0.545454545454545,0.0909090909090909,0.0909090909090909,0.181818181818182,0.727272727272727,0.0909090909090909,0.181818181818182,0.181818181818182,0,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.181818181818182,0,0.0909090909090909,0.0219176160523963,0,0.0909090909090909,0.0981043541931143,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.454545454545455,0.454545454545455,0.727272727272727,0.909090909090909,0.272727272727273,0.636363636363636,0.818181818181818,0.818181818181818,0.636363636363636,0.545454545454545,0.727272727272727,0.272727272727273,0.895014943700542,0.417330626768116,0.727272727272727
"29","101_1","control",4,"young_kid",12,0,1.07161474494229,NA,0,0,0,NA,0,0,0,0,1998,0.212250842202539,0.264877987155496,0.486742081074975,0.956531938398875,0.497682199804007,0.0761490182391157,1,0,NA,0,NA,1,1991.83333333333,1.17792573154371,1.14815865529531,0.118500842527474,0.318234892152605,0.0761490182391157,0.787749157797461,0.497682199804007,0.615737562255274,0.486742081074975,0.956531938398875,0.264877987155496,0,0,0,1,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0,0.0833333333333333,0.166666666666667,0,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.416666666666667,0.0833333333333333,0.0973358422190432,0.416666666666667,0.583333333333333,0.353832894506384,0.583333333333333,0.333333333333333,0.124756373159772,0,0.583333333333333,0,0.25,0.416666666666667,0,0,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,0,0,0.0833333333333333,0.0833333333333333,0,0.75,0.5,0.416666666666667,0.833333333333333,0.333333333333333,0.416666666666667,0.666666666666667,0.5,0.416666666666667,0.5,0.416666666666667,0.166666666666667,0.75,0.25,0.166666666666667
"30","101_2","control",4,"young_kid",12,0.166666666666667,1.07161474494229,0.996244782665152,0,0.025,0,0.2,0,0.166666666666667,0,0,1998,0.190483801801868,0.229163464814228,0.470231730609988,0.959601270709262,0.443924818771769,0.0816077097315784,0,0,NA,0,0,1,1990.91666666667,1.02909035030172,1.39054770474654,0.133559344182737,0.307927362121613,0.0816077097315784,0.809516198198132,0.443924818771769,0.629058663001355,0.470231730609988,0.959601270709262,0.229163464814228,0,0,0,1,0.583333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0.416666666666667,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.583333333333333,0,0.166666666666667,0.416666666666667,0.75,0.166666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.0833333333333333,0.833333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.333333333333333,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0.416666666666667,0.583333333333333,0.416666666666667,0.916666666666667,0.333333333333333,0.5,0.75,0.583333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.75,0.333333333333333
"31","101_3","control",4,"young_kid",12,0.333333333333333,1.07161474494229,0.982157923599276,0,0.0583333333333333,0,0.2,0,0.25,0,0,1998,0.223479537224543,0.260124598997122,0.522594482232222,0.965464268471285,0.473916372688102,0.0826723235892539,NA,NA,NA,0.125,NA,1,1993.41666666667,1.13114889743908,1.07161474494229,0.14313829667944,0.365564542296735,0.0826723235892539,0.776520462775457,0.473916372688102,0.582435827628107,0.522594482232222,0.965464268471285,0.260124598997122,0,0,0,1,0.25,0.416666666666667,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.25,0.166666666666667,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0.5,0.166666666666667,0.416666666666667,0.333333333333333,0.75,0.144832016852486,0.75,0.0833333333333333,0.166666666666667,0.166666666666667,0.916666666666667,0,0.333333333333333,0.416666666666667,0,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.25,0.0833333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.75,0.25,0.5,0.583333333333333,0.5,0.416666666666667,0.5,0.25,0.166666666666667,0.666666666666667,0.75,0.416666666666667
"32","101_4","control",4,"young_kid",12,0.166666666666667,1.07161474494229,0.898801089199191,0,0.00833333333333333,0,0.25,0,0.0833333333333333,0.5,0,1998,0.220050345388455,0.291347516386516,0.531987239825211,0.973778153381996,0.521960929804981,0.0673421593316784,NA,NA,NA,0,NA,0.5,1992.33333333333,0.790953740314547,0.969556197804928,0.120593868660775,0.327630880677726,0.0673421593316784,0.779949654611545,0.521960929804981,0.631634010247355,0.531987239825211,0.973778153381996,0.291347516386516,0,0,0,1,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0,0.166666666666667,0,0.166666666666667,0.25,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,0,0,0.666666666666667,0,0.0833333333333333,0.5,0.75,0,0.5,0.333333333333333,0.25,0.0833333333333333,0.583333333333333,0.25,0.166666666666667,0.333333333333333,0,0,0,0.0833333333333333,0,0,0,0,0.166666666666667,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.75,0.5,0.666666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.416666666666667,0.666666666666667,0.333333333333333,0.25,0.75,0.0833333333333333,0.816724467983257,0.5,0.166666666666667
"33","101_5","control",4,"young_kid",11,0.181818181818182,1.07161474494229,0.887102991724515,0,0.0272727272727273,0,0.25,0,0.0909090909090909,1,0,1998,0.200347701283271,0.238202811797481,0.466659993701762,0.964782272507033,0.463725181103293,0.0966707619011371,NA,0,NA,0.2,0,0,1992.63636363636,1.28037086408689,1.25253671486761,0.132955211044694,0.373938206093311,0.0966707619011371,0.799652298716729,0.463725181103293,0.567380653789514,0.466659993701762,0.964782272507033,0.238202811797481,0,0,0,1,0.454545454545455,0.272727272727273,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0.272727272727273,0.0909090909090909,0,0,0.181818181818182,0.181818181818182,0,0,0,0,0.727272727272727,0,0.106184555148047,0.310666163543735,0.727272727272727,0.181818181818182,0.818181818181818,0,0.272727272727273,0,0.909090909090909,0.181818181818182,0.363636363636364,0.0909090909090909,0,0,0,0,0,0,0,0,0.272727272727273,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.181818181818182,0,0.363636363636364,0.683554196181113,0.496354789966064,0.909090909090909,0.363636363636364,0.410212597197217,0.818181818181818,0.454545454545455,0.181818181818182,0.30773317215651,0.363636363636364,0.272727272727273,0.709153965072643,0.818181818181818,0.363636363636364
"34","101_6","control",4,"young_kid",11,0.0909090909090909,1.07161474494229,0.986929663669358,0,0.0181818181818182,0,0.3,0,0.0909090909090909,1,0,1998,0.200514719786864,0.212237083983807,0.512122848740054,0.975821028909256,0.441816893078047,0.0889099792261529,NA,NA,NA,0,NA,0,1993.18181818182,0.876775700407328,0.974195222674809,0.139913495850772,0.424946684274012,0.0889099792261529,0.799485280213136,0.441816893078047,0.524526976101013,0.512122848740054,0.975821028909256,0.212237083983807,0,0,0,1,0.363636363636364,0.363636363636364,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0,0,0.363636363636364,0,0.0152754642389562,0.181818181818182,0.545454545454545,0.0223631576433283,0.818181818181818,0.181818181818182,0.204412567178057,0,0.818181818181818,0,0.363636363636364,0.363636363636364,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0.181818181818182,0.102968844651125,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0,0.181818181818182,0.363636363636364,0.454545454545455,0.272727272727273,0.727272727272727,0.181818181818182,0.545454545454545,0.636363636363636,0.363636363636364,0.272727272727273,0.636363636363636,0.727272727272727,0,0.727272727272727,0.636363636363636,0.272727272727273
"35","101_7","control",4,"young_kid",11,0.181818181818182,1.07161474494229,0.906795704972795,0,0.0545454545454545,0,0.6,0,0.0909090909090909,1,0,1998,0.287756210940418,0.322287161551388,0.609581092102448,0.975595219158932,0.576950599250839,0.0520578417438382,1,0,NA,0,1,0,1990.18181818182,1.08553181955193,0.876775700407328,0.115393628876316,0.392513654746823,0.0520578417438382,0.712243789059582,0.576950599250839,0.577109596930586,0.609581092102448,0.975595219158932,0.322287161551388,0,0,0,1,0.181818181818182,0.454545454545455,0.0909090909090909,0.181818181818182,0,0,0.0909090909090909,0.0909090909090909,0,0,0.272727272727273,0.272727272727273,0,0.0909090909090909,0,0,0.454545454545455,0.363636363636364,0.181818181818182,0.363636363636364,0.545454545454545,0.295090430370601,0.636363636363636,0.272727272727273,0.136097861628842,0.0909090909090909,0.727272727272727,0,0.0909090909090909,0.454545454545455,0.181818181818182,0.181818181818182,0,0.0909090909090909,0,0,0.181818181818182,0,0.181818181818182,0,0.0909090909090909,0,0,0,0,0,0,0,0.727272727272727,0.545454545454545,0.363636363636364,0.727272727272727,0.545454545454545,0.454545454545455,0.545454545454545,0.727272727272727,0.272727272727273,0.272727272727273,0.454545454545455,0,0.818181818181818,0.545454545454545,0.272727272727273
"36","101_8","control",4,"young_kid",11,0.363636363636364,1.07161474494229,0.959083555158811,0,0.109090909090909,0,0.3,0,0.272727272727273,1,0,1998,0.194541398638046,0.226513333549725,0.454586767050046,0.970644629685894,0.428989000650841,0.109821225408986,1,1,NA,0,1,0,1992.27272727273,0.862858625797687,1.23861964025797,0.162257856777526,0.278560855012651,0.109821225408986,0.805458601361954,0.428989000650841,0.638579573898106,0.454586767050046,0.970644629685894,0.226513333549725,0,0,0,1,0.636363636363636,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.454545454545455,0.0909090909090909,0.272727272727273,0.401575254452826,0.636363636363636,0.295090430370601,0.636363636363636,0.363636363636364,0.113503476268966,0,0.818181818181818,0.0909090909090909,0.454545454545455,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.545454545454545,0.545454545454545,0.0909090909090909,0.818181818181818,0.363636363636364,0.636363636363636,0.636363636363636,0.636363636363636,0.272727272727273,0.363636363636364,0.363636363636364,0,0.909090909090909,0.727272727272727,0.181818181818182
